"WikiPlantaID"	"TAG_NUM"	"Family"	"Genus"	"Species"	"LOCAL"	"PosX"	"PosY"	"DAPultimo"	"DAPpom"	"STATUS"	"OBS"
"17670"	"2482"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 29"	"0.7"	"15.3"	"26"	""	"Viva"	""
"17671"	"1775"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 28"	"0"	"33.6"	"248"	""	"Viva"	""
"17672"	"225"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 32"	"0.2"	"14.9"	"47"	""	"Viva"	""
"17673"	"724"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 32"	"0.5"	"21.5"	"338"	""	"Viva"	""
"17674"	"1323"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 32"	"3.1"	"35"	"201"	""	"Viva"	""
"17675"	"216"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 32"	"2.5"	"31"	"205"	""	"Viva"	""
"17676"	"2546"	"Icacinaceae"	""	"Icacinaceae"	"Parcela 32"	"0.7"	"12.9"	"35"	""	"Viva"	""
"17677"	"69"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 32"	"0"	"16"	"196"	""	"Viva"	""
"17678"	"463"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 32"	"0.2"	"40.1"	"29"	""	"Viva"	""
"17679"	"1424"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 32"	"0.9"	"47.1"	"37"	""	"Viva"	""
"17680"	"1376"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 32"	"4"	"11.5"	"212"	""	"Viva"	""
"17681"	"2380"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 33"	"0.4"	"1"	"41"	""	"Viva"	""
"17682"	"1361"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 33"	"0"	"12.9"	"27"	""	"Viva"	""
"17683"	"548"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 33"	"0.5"	"15.7"	"131"	""	"Viva"	""
"17684"	"1572"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 31"	"0.5"	"40.2"	"186"	""	"Viva"	""
"17685"	"2596"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 31"	"0.3"	"39.9"	"38"	""	"Viva"	""
"17686"	"787"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"4"	"29.4"	"233"	""	"Viva"	""
"17687"	"2282"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 31"	"0.7"	"48.2"	"34"	""	"Viva"	""
"17688"	"126"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 31"	"0.7"	"48.6"	"30"	""	"Viva"	""
"17689"	"175"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 31"	"0.2"	"32.8"	"91"	""	"Viva"	""
"17690"	"703"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"0.9"	"10.5"	"32"	""	"Viva"	""
"17691"	"739"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 31"	"0.8"	"5.8"	"36"	""	"Viva"	""
"17692"	"117"	"Burseraceae"	"Protium"	"Protium"	"Parcela 31"	"0.7"	"35"	"43"	""	"Viva"	""
"17693"	"2350"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 31"	"0.9"	"36.4"	"42"	""	"Viva"	""
"17694"	"1597"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 31"	"0.2"	"37.4"	"67"	""	"Viva"	""
"17695"	"1512"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 31"	"0.1"	"45.6"	"57"	""	"Viva"	""
"17696"	"1437"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 38"	"0.5"	"14.6"	"35"	""	"Viva"	""
"17697"	"1423"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 38"	"0.6"	"27.4"	"37"	""	"Viva"	""
"17698"	"356"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 38"	"0"	"44"	"67"	""	"Viva"	""
"17699"	"144"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 39"	"0.7"	"23.5"	"30"	""	"Viva"	""
"17700"	"2619"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 39"	"0.7"	"39.4"	"53"	""	"Viva"	""
"17701"	"2029"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 40"	"0.5"	"22.7"	"27"	""	"Viva"	""
"17702"	"1432"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 25"	"3.2"	"24.9"	"208"	""	"Viva"	""
"17703"	"871"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 24"	"5"	"15"	"296"	""	"Viva"	""
"17704"	"1698"	"Fabaceae"	"Inga"	"Inga"	"Parcela 23"	"0.2"	"46.3"	"116"	""	"Viva"	""
"17705"	"649"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 26"	"5"	"23"	"216"	""	"Viva"	""
"17706"	"2293"	"Burseraceae"	"Protium"	"Protium"	"Parcela 24"	"0.9"	"10"	"173"	""	"Viva"	""
"17707"	"2165"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 24"	"0.7"	"23.8"	"105"	""	"Viva"	""
"17708"	"631"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 24"	"0.4"	"26.3"	"184"	""	"Viva"	""
"17709"	"2296"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 24"	"0.5"	"27.6"	"53"	""	"Viva"	""
"17710"	"929"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 23"	"0.2"	"6.4"	"150"	""	"Viva"	""
"17711"	"1375"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 25"	"4.1"	"48.3"	"308"	""	"Viva"	""
"17712"	"2185"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 24"	"0.8"	"5.9"	"82"	""	"Viva"	""
"17713"	"808"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 24"	"3.5"	"24.5"	"258"	""	"Viva"	""
"17714"	"2370"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 24"	"4.1"	"6.9"	"252"	""	"Viva"	""
"17715"	"2011"	"Chrysobalanaceae"	"Licania"	"Licania oblongifolia"	"Parcela 25"	"0.2"	"14.3"	"55"	""	"Viva"	""
"17716"	"819"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 25"	"0.5"	"20.5"	"238"	""	"Viva"	""
"17717"	"957"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 25"	"0.5"	"48.2"	"101"	""	"Viva"	""
"17718"	"2291"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 24"	"4"	"38.6"	"313"	""	"Viva"	""
"17719"	"514"	"Rubiaceae"	"Duroia"	"Duroia"	"Parcela 26"	"3.2"	"22.4"	"300"	""	"Viva"	""
"17720"	"1071"	"Sapindaceae"	""	"Sapindaceae"	"Parcela 24"	"0.5"	"46.7"	"26"	""	"Viva"	""
"17721"	"111"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 26"	"0.7"	"31.1"	"94"	""	"Viva"	""
"17722"	"503"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 26"	"0.7"	"33"	"202"	""	"Viva"	""
"17723"	"324"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 26"	"0.8"	"48.3"	"25"	""	"Viva"	""
"17724"	"1670"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 25"	"0.6"	"10.6"	"67"	""	"Viva"	""
"17725"	"2617"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 24"	"0.3"	"23.3"	"32"	""	"Viva"	""
"17726"	"2121"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 24"	"4.5"	"36.9"	"230"	""	"Viva"	""
"17727"	"387"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 27"	"5"	"44.8"	"355"	""	"Viva"	""
"17728"	"1189"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 26"	"0.4"	"47.8"	"68"	""	"Viva"	""
"17729"	"1899"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 25"	"0.3"	"36.1"	"205"	""	"Viva"	""
"17730"	"2261"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 26"	"0"	"19.1"	"144"	""	"Viva"	""
"17731"	"1586"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 25"	"0.9"	"25.1"	"40"	""	"Viva"	""
"17732"	"2170"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 26"	"0.3"	"34"	"65"	""	"Viva"	""
"17733"	"2021"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 30"	"0.7"	"17.3"	"175"	""	"Viva"	""
"17734"	"2491"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 30"	"5.7"	"43.2"	"233"	""	"Viva"	""
"17735"	"2093"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 30"	"0.3"	"43.3"	"32"	""	"Viva"	""
"17736"	"609"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 30"	"0.2"	"4.7"	"42"	""	"Viva"	""
"17737"	"1464"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 30"	"1"	"16.4"	"30"	""	"Viva"	""
"17738"	"133"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 30"	"0.7"	"16.9"	"31"	""	"Viva"	""
"17739"	"1903"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"0.2"	"25.8"	"128"	""	"Viva"	""
"17740"	"476"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 31"	"5"	"22.1"	"406"	""	"Viva"	""
"17741"	"2125"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 27"	"0.8"	"21.4"	"342"	""	"Viva"	""
"17742"	"2307"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 27"	"3.5"	"27.7"	"279"	""	"Viva"	""
"17743"	"1093"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 27"	"4.5"	"24.4"	"220"	""	"Viva"	""
"17744"	"972"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 27"	"5"	"17.3"	"342"	""	"Viva"	""
"17745"	"1672"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 30"	"0.1"	"2.1"	"36"	""	"Viva"	""
"17746"	"1566"	"Meliaceae"	""	"Meliaceae"	"Parcela 30"	"0.9"	"42.1"	"57"	""	"Viva"	""
"17747"	"1615"	"Burseraceae"	"Protium"	"Protium"	"Parcela 29"	"0"	"24.1"	"28"	""	"Viva"	""
"17748"	"1"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 30"	"0.5"	"18.2"	"48"	""	"Viva"	""
"17749"	"1231"	"Burseraceae"	"Protium"	"Protium"	"Parcela 29"	"0.8"	"20.6"	"86"	""	"Viva"	""
"17750"	"849"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 29"	"0.5"	"33.4"	"35"	""	"Viva"	""
"17751"	"2576"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 29"	"5.7"	"37.8"	"257"	""	"Viva"	""
"17752"	"1989"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 28"	"3.5"	"21.5"	"273"	""	"Viva"	""
"17753"	"2078"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 31"	"0.8"	"38.7"	"51"	""	"Viva"	""
"17754"	"1373"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 33"	"0.9"	"1.7"	"34"	""	"Viva"	""
"17755"	"1769"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 28"	"0.5"	"47.6"	"29"	""	"Viva"	""
"17756"	"1324"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 28"	"4.5"	"50"	"237"	""	"Viva"	""
"17757"	"1587"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 30"	"0.3"	"30.5"	"269"	""	"Viva"	""
"17758"	"1978"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 30"	"8.7"	"24"	"254"	""	"Viva"	""
"17759"	"854"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 28"	"6.1"	"24"	"307"	""	"Viva"	""
"17760"	"35"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 28"	"2.8"	"33.6"	"369"	""	"Viva"	""
"17761"	"1507"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 31"	"0.4"	"11.3"	"30"	""	"Viva"	""
"17762"	"94"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 32"	"0.1"	"39.2"	"54"	""	"Viva"	""
"17763"	"1136"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 30"	"0.2"	"43.1"	"25"	""	"Viva"	""
"17764"	"488"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 30"	"0"	"47.8"	"34"	""	"Viva"	""
"17765"	"1813"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 30"	"0.4"	"48.2"	"42"	""	"Viva"	""
"17766"	"50"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 29"	"0.6"	"49.3"	"77"	""	"Viva"	""
"17767"	"1787"	"Rubiaceae"	"Remijia"	"Remijia"	"Parcela 31"	"0.4"	"18.8"	"25"	""	"Viva"	""
"17768"	"2236"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 21"	"0.1"	"31.4"	"120"	""	"Viva"	""
"17769"	"499"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 22"	"0.6"	"2"	"80"	""	"Viva"	""
"17770"	"1103"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 22"	"0.2"	"6.9"	"160"	""	"Viva"	""
"17771"	"1715"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 20"	"0.7"	"34.9"	"25"	""	"Viva"	""
"17772"	"801"	"Annonaceae"	""	"Annonaceae"	"Parcela 20"	"0.7"	"48.1"	"47"	""	"Viva"	""
"17773"	"119"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 20"	"0.8"	"23.7"	"46"	""	"Viva"	""
"17774"	"233"	"Apocynaceae"	"Macoubea"	"Macoubea"	"Parcela 21"	"0.8"	"23"	"92"	""	"Viva"	""
"17775"	"492"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 21"	"0.5"	"26.5"	"120"	""	"Viva"	""
"17776"	"2103"	"Burseraceae"	"Protium"	"Protium"	"Parcela 21"	"0.8"	"28.1"	"90"	""	"Viva"	""
"17777"	"1260"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 21"	"5.1"	"32.1"	"257"	""	"Viva"	""
"17778"	"305"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 22"	"0.6"	"5.3"	"32"	""	"Viva"	""
"17780"	"1807"	"Fabaceae"	"Ormosia"	"Ormosia"	"Parcela 21"	"1"	"15"	"61"	""	"Viva"	""
"17791"	"2247"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 20"	"0.2"	"26.1"	"177; 81; 58"	""	"Viva"	""
"17792"	"876"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 21"	"0.3"	"6.6"	"165"	""	"Viva"	""
"17793"	"682"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 20"	"0.5"	"31.4"	"84; 188"	""	"Viva"	""
"17794"	"348"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 21"	"0.3"	"19.2"	"133"	""	"Viva"	""
"17797"	"717"	"Melastomataceae"	"Miconia"	"Miconia"	"Parcela 20"	"1"	"24.3"	"223"	""	"Viva"	""
"17798"	"1148"	"Myristicaceae"	"Iryanthera"	"Iryanthera"	"Parcela 20"	"0.6"	"45.5"	"149"	""	"Viva"	""
"17799"	"2547"	"Sapindaceae"	""	"Sapindaceae"	"Parcela 21"	"0.9"	"13.4"	"225"	""	"Viva"	""
"17814"	"2558"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 20"	"0.2"	"1.9"	"165"	""	"Viva"	""
"17815"	"1009"	"Burseraceae"	"Protium"	"Protium"	"Parcela 20"	"0.6"	"29.9"	"35"	""	"Viva"	""
"17816"	"2109"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 20"	"0.6"	"33"	"60"	""	"Viva"	""
"17819"	"1450"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 20"	"0.6"	"31.5"	"81"	""	"Viva"	""
"17827"	"1967"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 20"	"0.9"	"3.5"	"67"	""	"Viva"	""
"17828"	"414"	"Apocynaceae"	"Macoubea"	"Macoubea"	"Parcela 20"	"0.7"	"5.8"	"90"	""	"Viva"	""
"17829"	"1580"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 20"	"0"	"7.3"	"110"	""	"Viva"	""
"17830"	"1398"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 21"	"6.1"	"39.5"	"458"	""	"Viva"	""
"17831"	"769"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 21"	"2.5"	"25.6"	"789"	""	"Viva"	""
"17832"	"2419"	""	""	""	"Parcela 22"	"0.2"	"11.7"	"783"	""	"Viva"	""
"17856"	"1573"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 21"	"0.5"	"9.4"	"34"	""	"Viva"	""
"17857"	"2335"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 21"	"0.2"	"15.4"	"27"	""	"Viva"	""
"17858"	"558"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 21"	"0.2"	"16.8"	"56"	""	"Viva"	""
"17859"	"2528"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 21"	"0.1"	"19.2"	"36"	""	"Viva"	""
"17860"	"443"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 21"	"0.8"	"19"	"43"	""	"Viva"	""
"17931"	"2357"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 20"	"0.9"	"25.2"	"130"	""	"Viva"	""
"17932"	"875"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 20"	"0.7"	"30.8"	"96"	""	"Viva"	""
"17933"	"445"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 20"	"0.5"	"33.2"	"126"	""	"Viva"	""
"17934"	"322"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 20"	"1"	"34.5"	"82"	""	"Viva"	""
"17935"	"755"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 20"	"0.5"	"40.9"	"117"	""	"Viva"	""
"17936"	"2313"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 21"	"0.7"	"8.4"	"295"	""	"Viva"	""
"17937"	"1666"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 21"	"4"	"42.6"	"326"	""	"Viva"	""
"17938"	"1742"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 21"	"4.1"	"31.9"	"322"	""	"Viva"	""
"17939"	"2411"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 33"	"0.1"	"5.4"	"30"	""	"Viva"	""
"17940"	"2198"	"Fabaceae"	"Ormosia"	"Ormosia"	"Parcela 33"	"0.7"	"7.1"	"39"	""	"Viva"	""
"17941"	"1292"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 33"	"0.3"	"6.9"	"74"	""	"Viva"	""
"17942"	"1002"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 33"	"0.8"	"27.3"	"29"	""	"Viva"	""
"17943"	"1844"	"Fabaceae"	"Inga"	"Inga"	"Parcela 33"	"0.7"	"31.4"	"62"	""	"Viva"	""
"17944"	"2079"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 33"	"0.5"	"31.5"	"27"	""	"Viva"	""
"17946"	"1521"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 29"	"2.5"	"46.5"	"397"	""	"Viva"	""
"18020"	"1111"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 20"	"0"	"5"	"81"	""	"Viva"	""
"18021"	"441"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 20"	"0.2"	"5"	"73"	""	"Viva"	""
"18022"	"845"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 20"	"0.8"	"5"	"30"	""	"Viva"	""
"18023"	"13"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 20"	"0"	"22.4"	"33"	""	"Viva"	""
"18024"	"2024"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 20"	"0.3"	"29.3"	"30"	""	"Viva"	""
"18025"	"1334"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 20"	"0.3"	"36.7"	"26"	""	"Viva"	""
"18026"	"2148"	"Burseraceae"	"Protium"	"Protium"	"Parcela 20"	"0.8"	"46.7"	"40"	""	"Viva"	""
"18027"	"1196"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 20"	"6.2"	"48.2"	"38"	""	"Viva"	""
"18040"	"515"	"Clusiaceae"	"Calophyllum"	"Calophyllum"	"Parcela 22"	"0.6"	"4.8"	"29"	""	"Viva"	""
"18060"	"1887"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 20"	"0.5"	"32"	"188"	""	"Viva"	""
"18061"	"759"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 22"	"5.3"	"24.4"	"202"	""	"Viva"	""
"18068"	"942"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 21"	"2.6"	"4.6"	"217"	""	"Viva"	""
"18069"	"2463"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 20"	"0.7"	"11.4"	"169"	""	"Viva"	""
"18070"	"452"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 20"	"0.2"	"13.8"	"52"	""	"Viva"	""
"18071"	"399"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 20"	"0.8"	"16.8"	"137"	""	"Viva"	""
"18072"	"359"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 20"	"0.5"	"47.4"	"146"	""	"Viva"	""
"18073"	"1042"	"Burseraceae"	"Protium"	"Protium"	"Parcela 21"	"4"	"42.4"	"219"	""	"Viva"	""
"18075"	"1534"	"Lecythidaceae"	"Cariniana"	"Cariniana"	"Parcela 9"	"0.4"	"32.6"	"168"	""	"Viva"	""
"18077"	"1014"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 20"	"0.2"	"44"	"127"	""	"Viva"	""
"18078"	"574"	"Burseraceae"	"Protium"	"Protium"	"Parcela 21"	"0.3"	"28.6"	"58"	""	"Viva"	""
"18089"	"977"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 9"	"0"	"16"	"40"	""	"Viva"	""
"18092"	"719"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 20"	"0.1"	"13"	"120"	""	"Viva"	""
"18093"	"727"	"Fabaceae"	""	"Fabaceae"	"Parcela 20"	"0.7"	"25.8"	"54"	""	"Viva"	""
"18118"	"1346"	""	""	""	"Parcela 9"	"0.1"	"16.5"	"45"	""	"Viva"	""
"18120"	"395"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 9"	"0.3"	"2.2"	"32"	""	"Viva"	""
"18133"	"446"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 9"	"0.7"	"34.2"	"102"	""	"Viva"	""
"18134"	"256"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 9"	"0.3"	"41.8"	"144"	""	"Viva"	""
"18135"	"1915"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum"	"Parcela 9"	"8.7"	"16.5"	"275"	""	"Viva"	""
"18137"	"1905"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 9"	"0.7"	"14.9"	"26"	""	"Viva"	""
"18138"	"146"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 9"	"0.8"	"21.2"	"29"	""	"Viva"	""
"18139"	"1825"	"Fabaceae"	""	"Fabaceae"	"Parcela 9"	"0.3"	"31.6"	"25"	""	"Viva"	""
"18140"	"1453"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 9"	"0.8"	"35"	"45"	""	"Viva"	""
"18141"	"2214"	"Lauraceae"	""	"Lauraceae"	"Parcela 9"	"0.8"	"39.8"	"39"	""	"Viva"	""
"18143"	"1079"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 8"	"0.6"	"47.8"	"37"	""	"Viva"	""
"18144"	"2302"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 7"	"0.8"	"36.9"	"25"	""	"Viva"	""
"18145"	"1508"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 8"	"0.1"	"2.8"	"28"	""	"Viva"	""
"18146"	"1287"	"Clusiaceae"	"Tovomita"	"Tovomita"	"Parcela 8"	"0.4"	"5.7"	"39"	""	"Viva"	""
"18147"	"193"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 8"	"0.2"	"11.8"	"26"	""	"Viva"	""
"18148"	"736"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 8"	"0"	"44.4"	"32"	""	"Viva"	""
"18149"	"1185"	"Lecythidaceae"	""	"Lecythidaceae"	"Parcela 8"	"0.1"	"50"	"45"	""	"Viva"	""
"18150"	"1456"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 9"	"0.7"	"41.9"	"30"	""	"Viva"	""
"18153"	"328"	"Fabaceae"	"Swartzia"	"Swartzia"	"Parcela 7"	"0.8"	"22.7"	"25"	""	"Viva"	""
"18154"	"963"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 8"	"0.5"	"4.3"	"27"	""	"Viva"	""
"18155"	"161"	"Fabaceae"	""	"Fabaceae"	"Parcela 8"	"0.1"	"42.5"	"30"	""	"Viva"	""
"18156"	"2023"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 20"	"0.9"	"49.7"	"89"	""	"Viva"	""
"18157"	"663"	"Burseraceae"	"Protium"	"Protium"	"Parcela 21"	"0.7"	"10"	"37"	""	"Viva"	""
"18158"	"1354"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 22"	"0"	"35.4"	"117"	""	"Viva"	""
"18159"	"2003"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 7"	"6.1"	"23.3"	"253"	""	"Viva"	""
"18160"	"878"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 7"	"0.9"	"23.3"	"144"	""	"Viva"	""
"18161"	"2322"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 7"	"0"	"32"	"148"	""	"Viva"	""
"18162"	"644"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 7"	"1"	"45.8"	"25"	""	"Viva"	""
"18163"	"867"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 8"	"0.3"	"27.6"	"99"	""	"Viva"	""
"18164"	"2077"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 7"	"0.9"	"1.8"	"48"	""	"Viva"	""
