"WikiMonitoramentoID"	"WikiPlantaID"	"TAG_NUM"	"FAMILIA"	"GENERO"	"NOME"	"HABITO"	"COUNTRY"	"PROVINCE"	"MUNICIPIO"	"GAZETTEER"	"PAR_GAZ_SPEC"	"PAR_GAZ_DIMx"	"PAR_GAZ_DIMy"	"GAZETTEER_SPEC"	"GAZ_DIMx"	"GAZ_DIMy"	"GAZ_Startx"	"GAZ_Starty"	"POS_X"	"POS_Y"	"POS_LADO"	"POS_REF"	"POS_DIST"	"POS_ANGULO"	"HABITAT_CLASSE"	"CensoNome"	"DATA_OBS"	"TRAIT_NOME"	"UNIDADE_MEDIDA"	"DAP_1"	"DAP_2"	"DAP_3"	"DAP_4"	"DAP_5"	"DAP_6"	"DAP_7"	"DAP_8"	"DAP_9"	"CO_DAP_POM"
"48524"	"4570"	"21419"	"Chrysobalanaceae"	"Hirtella"	"Hirtella physophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"89.34"	"4.06"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48553"	"4582"	"21425"	"Euphorbiaceae"	"Hevea"	"Hevea guianensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"94.52"	"2.32"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"104.4"	""	""	""	""	""	""	""	""	""
"48554"	"4582"	"21425"	"Euphorbiaceae"	"Hevea"	"Hevea guianensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"94.52"	"2.32"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"50044"	"5093"	"21439"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"67.64"	"6.33"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-15"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"50043"	"5093"	"21439"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"67.64"	"6.33"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-15"	"HA_DAP"	"mm"	"206.7"	""	""	""	""	""	""	""	""	""
"49209"	"4865"	"21469"	"Sapindaceae"	"Matayba"	"Matayba opaca"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"240"	"1.52"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"37.8"	""	""	""	""	""	""	""	""	""
"49210"	"4865"	"21469"	"Sapindaceae"	"Matayba"	"Matayba opaca"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"240"	"1.52"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49010"	"4779"	"21492"	"Malvaceae"	"Bombacopsis"	"Bombacopsis cf. macrocalyx"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"191.4"	"3.15"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49009"	"4779"	"21492"	"Malvaceae"	"Bombacopsis"	"Bombacopsis cf. macrocalyx"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"191.4"	"3.15"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"83.7"	""	""	""	""	""	""	""	""	""
"48803"	"4689"	"21545"	"Lecythidaceae"	"Eschweilera"	"Eschweilera cf. pedicellata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"157.85"	"1.41"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"29.2"	"22.3"	""	""	""	""	""	""	""	""
"48804"	"4689"	"21545"	"Lecythidaceae"	"Eschweilera"	"Eschweilera cf. pedicellata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"157.85"	"1.41"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48398"	"4516"	"21552"	"Peraceae"	"Chaetocarpus"	"Chaetocarpus schomburgkianus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"60"	"3.86"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48397"	"4516"	"21552"	"Peraceae"	"Chaetocarpus"	"Chaetocarpus schomburgkianus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"60"	"3.86"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"76"	""	""	""	""	""	""	""	""	""
"48761"	"4670"	"21567"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"140.57"	"2.13"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"77.7"	""	""	""	""	""	""	""	""	""
"48762"	"4670"	"21567"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"140.57"	"2.13"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48436"	"4533"	"21572"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"65.8"	"4.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48435"	"4533"	"21572"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"65.8"	"4.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"15.6"	""	""	""	""	""	""	""	""	""
"48193"	"4423"	"21599"	"Malpighiaceae"	"Blepharandra"	"Blepharandra intermedia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"8.5"	"3.63"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"18.1"	""	""	""	""	""	""	""	""	""
"48194"	"4423"	"21599"	"Malpighiaceae"	"Blepharandra"	"Blepharandra intermedia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"8.5"	"3.63"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"37394"	"193"	"21633"	"Euphorbiaceae"	"Hevea"	"Hevea guianensis"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"56.24"	"4.03"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"37393"	"193"	"21633"	"Euphorbiaceae"	"Hevea"	"Hevea guianensis"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"56.24"	"4.03"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"116.2"	""	""	""	""	""	""	""	""	""
"49437"	"4937"	"21643"	"Clusiaceae"	"Clusia"	"Clusia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"170"	"6.6"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"204"	""	""	""	""	""	""	""	""	""
"49438"	"4937"	"21643"	"Clusiaceae"	"Clusia"	"Clusia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"170"	"6.6"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"2.2"
"37305"	"165"	"21666"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"208.56"	"2.61"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"52.4"	""	""	""	""	""	""	""	""	""
"37306"	"165"	"21666"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"208.56"	"2.61"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48238"	"4444"	"21675"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"18.61"	"4.26"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48237"	"4444"	"21675"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"18.61"	"4.26"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"31.3"	""	""	""	""	""	""	""	""	""
"49394"	"4926"	"21703"	"Sapotaceae"	"Pouteria"	"Pouteria cf. cuspidata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"189.84"	"11.26"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49393"	"4926"	"21703"	"Sapotaceae"	"Pouteria"	"Pouteria cf. cuspidata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"189.84"	"11.26"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"212.4"	""	""	""	""	""	""	""	""	""
"49587"	"4975"	"21705"	"Aquifoliaceae"	"Ilex"	"Ilex divaricata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"123.97"	"10.47"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"128.4"	""	""	""	""	""	""	""	""	""
"49588"	"4975"	"21705"	"Aquifoliaceae"	"Ilex"	"Ilex divaricata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"123.97"	"10.47"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"37245"	"138"	"21712"	"Dilleniaceae"	""	""	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"48.9"	"2.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"64.2"	""	""	""	""	""	""	""	""	""
"37246"	"138"	"21712"	"Dilleniaceae"	""	""	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"48.9"	"2.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48255"	"4452"	"21736"	"Lauraceae"	"Aniba"	"Aniba megaphylla"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"25.25"	"1.55"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"66.4"	""	""	""	""	""	""	""	""	""
"48256"	"4452"	"21736"	"Lauraceae"	"Aniba"	"Aniba megaphylla"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"25.25"	"1.55"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48463"	"4545"	"21753"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"71.17"	"1.73"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"114.5"	""	""	""	""	""	""	""	""	""
"48464"	"4545"	"21753"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"71.17"	"1.73"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49945"	"5068"	"21755"	"Rubiaceae"	"Pagamea"	"Pagamea coriacea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"3.1"	"3.28"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"102.3"	""	""	""	""	""	""	""	""	""
"49946"	"5068"	"21755"	"Rubiaceae"	"Pagamea"	"Pagamea coriacea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"3.1"	"3.28"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48267"	"4458"	"21794"	"Olacaceae"	"Chaunochiton"	"Chaunochiton loranthoides"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"26.3"	"2.77"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"43.7"	""	""	""	""	""	""	""	""	""
"48268"	"4458"	"21794"	"Olacaceae"	"Chaunochiton"	"Chaunochiton loranthoides"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"26.3"	"2.77"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48308"	"4477"	"21798"	"Malpighiaceae"	"Byrsonima"	"Byrsonima leucophlebia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"39.17"	"1.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48307"	"4477"	"21798"	"Malpighiaceae"	"Byrsonima"	"Byrsonima leucophlebia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"39.17"	"1.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"20.1"	""	""	""	""	""	""	""	""	""
"49599"	"4978"	"21812"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"121.56"	"6.61"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"131"	""	""	""	""	""	""	""	""	""
"49600"	"4978"	"21812"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"121.56"	"6.61"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49891"	"5054"	"21873"	"Quiinaceae"	"Quiina"	"Quiina tinifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"18.3"	"7.48"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"HA_DAP"	"mm"	"106.4"	""	""	""	""	""	""	""	""	""
"49892"	"5054"	"21873"	"Quiinaceae"	"Quiina"	"Quiina tinifolia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"18.3"	"7.48"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-14"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48171"	"4414"	"21874"	"Ochnaceae"	"Ouratea"	"Ouratea cf. discophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"5.36"	"3.44"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"40.7"	""	""	""	""	""	""	""	""	""
"48172"	"4414"	"21874"	"Ochnaceae"	"Ouratea"	"Ouratea cf. discophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"5.36"	"3.44"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48516"	"4566"	"21889"	"Lecythidaceae"	"Lecythis"	"Lecythis corrugata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"88.2"	"4.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48515"	"4566"	"21889"	"Lecythidaceae"	"Lecythis"	"Lecythis corrugata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"88.2"	"4.2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-12"	"HA_DAP"	"mm"	"22.2"	""	""	""	""	""	""	""	""	""
"48941"	"4748"	"21893"	"Malpighiaceae"	"Blepharandra"	"Blepharandra intermedia"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"178.15"	"4.21"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo02_Area1"	"2013-02-13"	"HA_DAP"	"mm"	"24.6"	""	""	""	""	""	""	""	""	""
