"WikiPlantaID"	"TAG_NUM"	"NOME"	"NOME_AUTOR"	"FAMILY"	"GENUS"	"SP1"	"AUTHOR1"	"SP1_MORFOTIPO"	"RANK1"	"SP2"	"AUTHOR2"	"SP2_MORFOTIPO"	"CF"	"DETBY"	"DETDATA"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"Pos_X"	"Pos_Y"	"Pos_LADO"	"Pos_REF"	"Pos_DIST"	"Pos_ANGULO"	"HABITAT_CLASSE"	"NOME_VULGAR"	"MARCADO_POR"	"DATA_MARCACAO"	"PROJETO"
"17837"	"2174"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.6"	"39.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17838"	"1207"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.6"	"42.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17839"	"502"	"Mouriri"	"Mouriri"	"Melastomataceae"	"Mouriri"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.6"	"45"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17840"	"2426"	"Sapotaceae"	"Sapotaceae"	"Sapotaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.9"	"4.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17841"	"2212"	"Rubiaceae"	"Rubiaceae"	"Rubiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.6"	"15.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17842"	"45"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.7"	"19.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17843"	"694"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.2"	"27.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17844"	"642"	"Pachira"	"Pachira"	"Malvaceae"	"Pachira"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.1"	"47"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17845"	"290"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.4"	"16.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17846"	"1516"	"Mauritiella aculeata"	"Mauritiella aculeata (Kunth) Burret"	"Arecaceae"	"Mauritiella"	"aculeata"	"(Kunth) Burret"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"1"	"17.7"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17847"	"1551"	"Sapotaceae"	"Sapotaceae"	"Sapotaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"1"	"27.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17848"	"706"	"Neea"	"Neea"	"Nyctaginaceae"	"Neea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.8"	"31.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17849"	"1792"	"Aspidosperma"	"Aspidosperma"	"Apocynaceae"	"Aspidosperma"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.7"	"36"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17850"	"118"	"Euterpe caatinga"	"Euterpe caatinga Spruce"	"Arecaceae"	"Euterpe"	"caatinga"	"Spruce"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.3"	"40.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17851"	"1160"	"Emmotum"	"Emmotum"	"Icacinaceae"	"Emmotum"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.1"	"40"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17852"	"1041"	"Aldina heterophylla"	"Aldina heterophylla Spruce ex Benth."	"Fabaceae"	"Aldina"	"heterophylla"	"Spruce ex Benth."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 17"	"Parcela 17"	"-2.8490277473"	"-60.233787233"	""	"0"	"1.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17853"	"1588"	"Chrysophyllum sanguinolentum"	"Chrysophyllum sanguinolentum (Pierre) Baehni"	"Sapotaceae"	"Chrysophyllum"	"sanguinolentum"	"(Pierre) Baehni"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 17"	"Parcela 17"	"-2.8490277473"	"-60.233787233"	""	"1"	"14.1"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17854"	"1829"	"Licania"	"Licania"	"Chrysobalanaceae"	"Licania"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 18"	"Parcela 18"	"-2.8494838066"	"-60.2337269671"	""	"0.7"	"5.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17855"	"807"	"Sloanea"	"Sloanea"	"Elaeocarpaceae"	"Sloanea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 19"	"Parcela 19"	"-2.8498957772"	"-60.233612638"	""	"0.3"	"2.8"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17861"	"2407"	"Aldina heterophylla"	"Aldina heterophylla Spruce ex Benth."	"Fabaceae"	"Aldina"	"heterophylla"	"Spruce ex Benth."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.8"	"7.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17862"	"148"	"Euterpe catinga"	"Euterpe catinga Wallace"	"Arecaceae"	"Euterpe"	"catinga"	"Wallace"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"1"	"27.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17863"	"1336"	"Clusiaceae"	"Clusiaceae"	"Clusiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"40.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17864"	"1748"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"41.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17865"	"1341"	"Euterpe catinga"	"Euterpe catinga Wallace"	"Arecaceae"	"Euterpe"	"catinga"	"Wallace"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"45.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17866"	"790"	"Tapura"	"Tapura"	"Dichapetalaceae"	"Tapura"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.3"	"29.2"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17867"	"344"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0.8"	"27.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17868"	"1256"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 15"	"Parcela 15"	"-2.8481864557"	"-60.2340015583"	""	"0"	"33.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17869"	"729"	"Ouratea"	"Ouratea"	"Ochnaceae"	"Ouratea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 16"	"Parcela 16"	"-2.8485813271"	"-60.2338700462"	""	"0.2"	"6.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17870"	"821"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 16"	"Parcela 16"	"-2.8485813271"	"-60.2338700462"	""	"0"	"41"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17871"	"1547"	"Apocynaceae"	"Apocynaceae"	"Apocynaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 18"	"Parcela 18"	"-2.8494838066"	"-60.2337269671"	""	"0.5"	"40.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17872"	"1633"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"42.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17873"	"2522"	"Protium"	"Protium"	"Burseraceae"	"Protium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0"	"29.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17874"	"2536"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.6"	"34.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17875"	"1646"	"Hevea"	"Hevea"	"Euphorbiaceae"	"Hevea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"42.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17876"	"1261"	"Euterpe catinga"	"Euterpe catinga Wallace"	"Arecaceae"	"Euterpe"	"catinga"	"Wallace"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.8"	"43.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17877"	"226"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"45.9"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17878"	"2143"	"Scleronema micranthum"	"Scleronema micranthum (Ducke) Ducke"	"Malvaceae"	"Scleronema"	"micranthum"	"(Ducke) Ducke"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.3"	"29.4"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17879"	"1445"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.2"	"46"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17880"	"1259"	"Pradosia"	"Pradosia"	"Sapotaceae"	"Pradosia"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 16"	"Parcela 16"	"-2.8485813271"	"-60.2338700462"	""	"0.7"	"9.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17881"	"577"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 16"	"Parcela 16"	"-2.8485813271"	"-60.2338700462"	""	"0.2"	"46.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17882"	"1871"	"Macrolobium"	"Macrolobium"	"Fabaceae"	"Macrolobium"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 16"	"Parcela 16"	"-2.8485813271"	"-60.2338700462"	""	"0.3"	"47.2"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17883"	"833"	"Ficus"	"Ficus"	"Moraceae"	"Ficus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.8"	"17.4"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17884"	"1747"	"Pagamea"	"Pagamea"	"Rubiaceae"	"Pagamea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"22.5"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17885"	"1307"	"Moronobea"	"Moronobea"	"Clusiaceae"	"Moronobea"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.8"	"26.7"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17886"	"1095"	"Chrysobalanaceae"	"Chrysobalanaceae"	"Chrysobalanaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.3"	"29.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17887"	"2575"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"1"	"45.8"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17888"	"1358"	"Endlicheria"	"Endlicheria"	"Lauraceae"	"Endlicheria"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.3"	"45.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17889"	"2447"	"Cybianthus"	"Cybianthus"	"Myrsinaceae"	"Cybianthus"	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 13"	"Parcela 13"	"-2.8472929448"	"-60.234141117"	""	"0.7"	"48.3"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17890"	"1568"	"Swartzia corrugata"	"Swartzia corrugata Benth."	"Fabaceae"	"Swartzia"	"corrugata"	"Benth."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0"	"7.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17891"	"1481"	"Parkia igneiflora"	"Parkia igneiflora Ducke"	"Fabaceae"	"Parkia"	"igneiflora"	"Ducke"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.7"	"8.6"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17892"	"615"	"Rubiaceae"	"Rubiaceae"	"Rubiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.1"	"16.3"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17893"	"1150"	"Parkia igneiflora"	"Parkia igneiflora Ducke"	"Fabaceae"	"Parkia"	"igneiflora"	"Ducke"	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.8"	"22.6"	"E"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17894"	"1379"	"Euphronia hirtelloides"	"Euphronia hirtelloides Mart."	"Euphroniaceae"	"Euphronia"	"hirtelloides"	"Mart."	"0"	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.9"	"23.1"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17895"	"1049"	"Malpighiaceae"	"Malpighiaceae"	"Malpighiaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"1"	"24.5"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
"17896"	"2179"	"Myrtaceae"	"Myrtaceae"	"Myrtaceae"	""	""	""	""	""	""	""	""	""	""	""	"Brasil"	"Manaus"	"Amazonas"	"Igarapé Do Tarumã-mirim"	"Igarapé Do Tarumã-mirim Comunidade Vale Do Novo Amanhecer Transecto 2 Parcela 14"	"Parcela 14"	"-2.8477220982"	"-60.2340562083"	""	"0.4"	"25"	"D"	""	"0"	"0"	""	""	""	""	"Projeto03 - Parcelas & NIR"
